message,sentiment,is_sarcastic
Yaar finally weekend aa gaya relax kar sakte hain,Positive,FALSE
"Yaar aaj lecture bunk karte hai, mann nahi kar rha jaane ka",Neutral,FALSE
"Wah professor, itni jaldi result nikal diya aapne, sirf 2 mahine lagaye 👏",Negative,TRUE
"Mess mein aaj paneer tha, itna acha laga khake 😭😭",Positive,FALSE
Bhai teri presentation dekh ke laga tune raat bhar prepare ki thi 😏,Negative,TRUE
"Congrats yaar internship mil gayi tujhe, bahut hakdaar hai tu 🎉❤️",Positive,FALSE
Assignment ka deadline kal h aur maine ek line bhi nahi likhi 🤡,Negative,FALSE
Kitna acha laga na jab wifi hostel mein band ho gaya exam ke time pe 😌,Negative,TRUE
"Arre suna maine, tera birthday aane wala h, plan kya h?",Neutral,FALSE
Itni acchi attendance h meri ki professor bhi pehchanta nahi mujhe 😂,Negative,TRUE
"Room clean kar diya finally, ab dhang se so paunga",Positive,FALSE
"Wah kya organized group chat h ye, 300 messages aur ek bhi kaam ka nahi 🙃",Negative,TRUE
Kal exam h aur mujhe abhi tak syllabus nahi pata 😭,Negative,FALSE
"Tune notes bheje thanks yaar, bahut help ho gayi ❤️",Positive,FALSE
"Group project mein sirf mai kaam kr rha hu, baaki sab 'busy' hai apparently",Negative,TRUE
"Kya mast weather h aaj, chai peene ka mann kr rha h ☕",Positive,FALSE
"Haan bilkul, roommate ne bhi utna hi kaam kiya jitna maine socha tha 😌",Negative,TRUE
Maine socha tha exam easy hoga par pura paper hi alag chapter se aaya 💀,Negative,FALSE
"Bhai teri gaadi ka horn itna soft h, pura mohalla sunta h 😂",Negative,TRUE
"Kal shopping jaana h, kuch naya lena h function ke liye",Neutral,FALSE
"Wah teacher, extension diya assignment ke liye, bahut generous ho aap 👏",Negative,TRUE
"Maa ne paise bheje h, ab thoda relax feel ho rha h",Positive,FALSE
"Itna sunder handwriting h teri, doctor ban sakta h tu 😏",Negative,TRUE
"Aaj mess mein khana time pe mil gaya, chamatkar ho gaya",Positive,FALSE
"Kal raat ko neend hi nahi aayi, phone chalate reh gaya",Negative,FALSE
Bhai tu late aaya but itna calm h jaise pura din free tha 😂,Negative,TRUE
"Yaar mujhe lagta h main is subject mein fail ho jaunga, itna tough h",Negative,FALSE
"Group mein sabne plan cancel kar diya last moment pe, kitna reliable h sab 🙃",Negative,TRUE
"Aaj class mein attendance le li teacher ne, chalo thoda relief h",Positive,FALSE
"Mtlb kya baat h, first time tune assignment time pe submit kiya 😏",Negative,TRUE
"Roommate ne bola subah utha dega, 2 ghante late uthaya 🤡",Negative,TRUE
"Kal ka trip bahut mast raha, sab enjoy kiya",Positive,FALSE
Itni fast internet speed h yaha ki ek page load hone mein 5 minute lagte h 😭,Negative,TRUE
"Bhai exam ke result aaye, thoda tension h abhi",Negative,FALSE
Wah kitna acha socha tumne group project last night complete karne ka 👏,Negative,TRUE
"Aaj kal ka schedule bahut hectic h, breathe karne ka time nahi milta",Negative,FALSE
Tere jokes sunke lagta h comedy field mein try karna chahiye tujhe 😂,Positive,FALSE
"Sach mein bahut proud hu tujhpe, itni mehnat ki h tune project mein 🥰",Positive,FALSE
"Kya baat h, hostel ka paani aaj bhi nahi aaya, roz ka naya surprise 😩",Negative,TRUE
"Kal se gym join kar rha hu, is baar serious hu",Neutral,FALSE
Bhai teri planning dekh ke lagta h tu future predict kr sakta h 😏,Positive,FALSE
"Aaj bhi late aaya class mein, sorry yaar traffic tha",Neutral,FALSE
"Itna acha suggestion diya tune, bilkul wahi jo maine pehle try kiya tha 😌",Negative,TRUE
"Maine socha exam postpone hoga par nahi hua, ab tension double h",Negative,FALSE
"Wah roommate, kitna quiet reh k gaana suna raat ko 3 baje 🙃",Negative,TRUE
"Aaj birthday h uska, sab milke surprise plan kr rahe h 🎉",Positive,FALSE
"Kitna helpful h ye new app, crash ho gaya submit karte time hi 😭💀",Negative,TRUE
"Assignment complete kar liya finally, ab relax kr sakta hu",Positive,FALSE
Bhai teri packing dekh k lagta h tu 6 mahine ke liye ja rha h weekend trip pe 😂,Neutral,TRUE
"Yaar mujhe laga tu bhool gaya mera birthday, thanks yaad rakhne ke liye ❤️",Positive,FALSE
"Group study session mein sab phone chala rahe the, kitna productive raha 🙃",Negative,TRUE
Ladaai toh humare saath hi hogi pyaar toh kisi aur ke saath chal raha hai🥰🥰🥰,Negative,TRUE
Everything is being recorded👀👀,Neutral,FALSE
"Aap aage chalo, hum aapke sath haii✊",Positive,FALSE
Marvaoge tum log😭,Negative,FALSE
Next bari humari hai,Neutral,FALSE
Tayar rehna sabhi,Neutral,FALSE
Bhaiii Sahab!!!!,Neutral,FALSE
acha exam ke baad thodi der baad baat karte hain 😂,Neutral,FALSE
yaar phir se kaam fail ho gaya 😅,Negative,FALSE
bhai result dekh ke disappointment hua festival ke din yaar,Negative,FALSE
arre bhai result dekh ke bahut khushi hui 😭,Positive,FALSE
yaar shopping mein train kitne baje hai 😅,Neutral,FALSE
acha trip ka experience bahut amazing tha bas,Positive,FALSE
yaar ye idea mujhe bilkul pasand nahi aaya aaj festival ka 😅,Negative,FALSE
bhai proud feel ho raha hai apni progress pe coding mein,Positive,FALSE
"sun thanks yaar, problem solve ho gayi bas",Positive,FALSE
"order ka wow, ye bhi ek approach hai bhai",Neutral,TRUE
bro exam ke baad lecture 10 baje start hoga na,Neutral,FALSE
arre festival ke din thodi der baad baat karte hain bas,Neutral,FALSE
"dekho canteen ka food oh really, interesting plan hai na",Neutral,TRUE
bro kal college jana hai kya,Neutral,FALSE
yaar lecture 10 baje start hoga 😭,Neutral,FALSE
sun trip mein bahut problems aa gayi coding task ka yaar,Negative,FALSE
aaj ki meeting notes group mein daal dena bas,Neutral,FALSE
dekho notes group mein daal dena bas,Neutral,FALSE
placement mein kahan ho tum abhi,Neutral,FALSE
sun aaj college ka report abhi ready nahi hai bro,Neutral,FALSE
"sun offer mil gaya yaar, so happy 😅",Positive,FALSE
"great work as always, especially the part where it failed 😭",Negative,TRUE
yaar college ke baad payment abhi pending hai yaar,Neutral,FALSE
arre aaj gym mein workout mast raha 😅,Positive,FALSE
"dekho wow, ye bhi ek approach hai",Neutral,TRUE
sun khane ke liye kal meeting kitne baje hai,Neutral,FALSE
bro thank you bhai tune bahut help ki match mein bro,Positive,FALSE
yaar aaj ka din bahut kharab tha movie dekh ke bhai,Negative,FALSE
bhai trip ka experience bahut amazing tha 😂,Positive,FALSE
"wow kya speed hai, sirf do ghante late 😂",Negative,TRUE
acha mujhe file bhej dena yaar,Neutral,FALSE
sun internship ke liye aaj library mein milte hain 👍,Neutral,FALSE
dekho train kitne baje hai bas,Neutral,FALSE
sun food ka taste ekdum zabardast tha,Positive,FALSE
arre ye idea mujhe bilkul pasand nahi aaya bhai,Negative,FALSE
bro festival ke din notes group mein daal dena 👍,Neutral,FALSE
"oh fantastic, phir se server down",Negative,TRUE
dekho aaj festival ka data collect karna baaki hai 😅,Neutral,FALSE
dekho data collect karna baaki hai 😂,Neutral,FALSE
proud feel ho raha hai apni progress pe 😅,Positive,FALSE
yaar party ka plan solid hai bro,Positive,FALSE
movie sach mein bahut achi thi bro,Positive,FALSE
bro trip ka experience bahut amazing tha 😂,Positive,FALSE
bro main thodi der mein call karta hun yaar,Neutral,FALSE
yaar interview expected se bhi kharab gaya ghar pe 😅,Negative,FALSE
acha proud feel ho raha hai apni progress pe 😅,Positive,FALSE
"dekho offer mil gaya yaar, so happy family ke saath na",Positive,FALSE
arre waha train kitne baje aayegi,Neutral,FALSE
arre kal college jana hai kya 👍,Neutral,FALSE
bhai proud feel ho raha hai apni progress pe na,Positive,FALSE
yaar project ke regarding lecture 10 baje start hoga 👍,Neutral,FALSE
arre hostel ke room mein payment abhi pending hai na,Neutral,FALSE
arre birthday pe main thodi der mein call karta hun,Neutral,FALSE
acha interview expected se bhi kharab gaya family ke saath bas,Negative,FALSE
bro kal meeting kitne baje hai 😭,Neutral,FALSE
"party cancel ho gayi, mood off hai library mein bro",Negative,FALSE
data collect karna baaki hai 😅,Neutral,FALSE
"acha code ke andar haan sure, jo karna hai kar lo bro",Neutral,TRUE
"dekho offer mil gaya yaar, so happy match mein bhai",Positive,FALSE
arre thodi der baad baat karte hain,Neutral,FALSE
dekho report abhi ready nahi hai 😂,Neutral,FALSE
arre movie sach mein bahut achi thi hostel ke room mein 😂,Positive,FALSE
bro ye idea actually kaafi useful hai exam ke baad 😂,Positive,FALSE
acha thodi der baad baat karte hain 😭,Neutral,FALSE
bhai payment abhi pending hai 👍,Neutral,FALSE
yaar food order karna hai kya bhai,Neutral,FALSE
arre aaj gym miss ho gaya phir se bro,Negative,FALSE
bhai party ka plan solid hai bhai,Positive,FALSE
"bhai wah kya planning thi, plan start hone se pehle cancel 😂",Negative,TRUE
"bhai party cancel ho gayi, mood off hai 😂",Negative,FALSE
acha train kitne baje hai 👍,Neutral,FALSE
sun food order karna hai kya na,Neutral,FALSE
dekho aaj presentation surprisingly achi gayi assignment ka bas,Positive,FALSE
bhai aaj weather bhi ekdum awesome hai bas,Positive,FALSE
yaar trip ka kal college jana hai kya na,Neutral,FALSE
sun bhai ghar kab aa raha hai 😭,Neutral,FALSE
bro ghar walon ke saath food order karna hai kya 👍,Neutral,FALSE
bhai ye idea mujhe bilkul pasand nahi aaya 😭,Negative,FALSE
"dekho brilliant idea, ab sabko extra kaam karna padega bhai",Negative,TRUE
kahan ho tum abhi 😅,Neutral,FALSE
bro mast yaar plan successful ho gaya,Positive,FALSE
arre perfect timing as always,Neutral,TRUE
sun aaj sab kuch smoothly ho gaya 😅,Positive,FALSE
acha interview expected se bhi kharab gaya,Negative,FALSE
sun canteen mein notes group mein daal dena,Neutral,FALSE
"sure bhai, tumhari planning toh legendary hai na",Neutral,TRUE
acha thank you bhai tune bahut help ki 😂,Positive,FALSE
dekho food order karna hai kya 😭,Neutral,FALSE
"great job bhai, bas isi ki kami thi na",Negative,TRUE
wah finally ek kaam toh sahi kiya yaar,Positive,TRUE
arre ye plan toh bilkul work nahi kiya travelling mein 😅,Negative,FALSE
aaj bahut frustration ho rahi hai 😅,Negative,FALSE
sun assignment time pe submit ho gaya bro,Positive,FALSE
yaar payment abhi pending hai 😂,Neutral,FALSE
acha internship ka thodi der baad baat karte hain bhai,Neutral,FALSE
yaar bhai result dekh ke bahut khushi hui meeting mein yaar,Positive,FALSE
acha data collect karna baaki hai bhai,Neutral,FALSE
"sun sure jaan, tum jo bolo wahi sahi exam ke baad 😭",Neutral,TRUE
acha birthday pe report abhi ready nahi hai yaar,Neutral,FALSE
acha meeting reschedule ho gayi hai na,Neutral,FALSE
bhai assignment ka meeting reschedule ho gayi hai yaar,Neutral,FALSE
sun aaj bahut traffic tha,Negative,FALSE
ye idea actually kaafi useful hai na,Positive,FALSE
"bro wah kya zabardast kaam kiya, ab problem aur badh gayi 😭",Negative,TRUE
acha report abhi ready nahi hai na,Neutral,FALSE
bro ye idea actually kaafi useful hai trip mein 😭,Positive,FALSE
yaar aaj ka din bahut kharab tha aaj ke match mein yaar,Negative,FALSE
bhai data collect karna baaki hai bro,Neutral,FALSE
bro presentation bilkul achi nahi gayi party mein,Negative,FALSE
yaar finally weekend aa gaya trip mein bhai,Positive,FALSE
arre placement mein thodi der baad baat karte hain,Neutral,FALSE
arre phir se kaam fail ho gaya 😂,Negative,FALSE
sun bahut stress ho raha hai hostel mein na,Negative,FALSE
"arre kya baat hai bhai, ekdum perfect mess 👍",Positive,TRUE
dekho server phir se down hai aaj ki meeting 👍,Negative,FALSE
"sun brilliant bhai, ab sab aur complicated ho gaya yaar",Negative,TRUE
arre bhai result dekh ke bahut khushi hui coding mein bro,Positive,FALSE
sun ye plan toh bilkul work nahi kiya bas,Negative,FALSE
acha trip mein bahut problems aa gayi library ke andar yaar,Negative,FALSE
"acha haan bilkul, tumse better kaun jaanta hain 😅",Neutral,TRUE
assignment ka deadline kab hai bhai,Neutral,FALSE
arre aaj festival ka aaj ghar pe hi hun bro,Neutral,FALSE
bro trip mein bahut problems aa gayi 😭,Negative,FALSE
yaar ye plan toh bilkul work nahi kiya order ka bas,Negative,FALSE
"bhai party cancel ho gayi, mood off hai assignment ke liye 👍",Negative,FALSE
dekho offer reject ho gaya yaar festival mein 😂,Negative,FALSE
yaar workout ke baad main thodi der mein call karta hun yaar,Neutral,FALSE
sun food ka taste bilkul bekar tha 😭,Negative,FALSE
bhai aaj library mein milte hain bhai,Neutral,FALSE
arre proud feel ho raha hai apni progress pe bas,Positive,FALSE
arre aaj sab kuch smoothly ho gaya ghar walon ke saath 👍,Positive,FALSE
yaar main thodi der mein call karta hun bhai,Neutral,FALSE
acha interview kaafi acha gaya bhai,Positive,FALSE
acha kal college jana hai kya 😅,Neutral,FALSE
"bro great bhai, exactly isi wajah se sab kharab hua hostel se bhai",Negative,TRUE
yaar ye plan toh bilkul work nahi kiya library se 😂,Negative,FALSE
acha movie sach mein bahut achi thi 😅,Positive,FALSE
"sure sure, mujhe pura trust hai tumpe 👍",Positive,FALSE
sun interview expected se bhi kharab gaya shopping ke baad na,Negative,FALSE
acha phir se kaam fail ho gaya 😂,Negative,FALSE
bhai phir se kaam fail ho gaya bro,Negative,FALSE
"bhai oh really, interesting plan hai na",Neutral,TRUE
yaar finally weekend aa gaya 😭,Positive,FALSE
bro data collect karna baaki hai 😅,Neutral,FALSE
bhai aaj bahut traffic tha 😭,Negative,FALSE
sun aaj weather bhi ekdum awesome hai yaar,Positive,FALSE
yaar thank you bhai tune bahut help ki na,Positive,FALSE
acha internship ke liye main thodi der mein call karta hun yaar,Neutral,FALSE
"bhai wah kya zabardast kaam kiya, ab problem aur badh gayi library ke andar",Negative,TRUE
bhai presentation bilkul achi nahi gayi,Negative,FALSE
food order karna hai kya 👍,Neutral,FALSE
yaar interview expected se bhi kharab gaya na,Negative,FALSE
"wah kya planning thi, plan start hone se pehle hi cancel hogaya 😅",Negative,TRUE
arre aaj project ka kahan ho tum abhi bhai,Neutral,FALSE
"bro library mein oh really, interesting plan hai 😅",Neutral,TRUE
bro finally kaam complete ho gaya aaj ki meeting 😂,Positive,FALSE
"great bhai, exactly isi wajah se sab kharab hua 😂",Negative,TRUE
"arre wow impressive, meeting miss karna bhi skill hai na",Negative,TRUE
arre aaj ki meeting data collect karna baaki hai bas,Neutral,FALSE
yaar payment abhi pending hai yaar,Neutral,FALSE
trip ka experience bahut amazing tha canteen pe 😭,Positive,FALSE
"offer mil gaya yaar, so happy hostel ke room mein 😂",Positive,FALSE
sun finally weekend aa gaya workout ke baad bas,Positive,FALSE
sun presentation bilkul achi nahi gayi exam ke baad 👍,Negative,FALSE
"exactly isi wajah se sab kharab hua 😂",Negative,TRUE
bro proud feel ho raha hai apni progress pe code ke andar bhai,Positive,FALSE
"bro wow kya speed hai, sirf do ghante late bhai",Negative,TRUE
arre food ka taste ekdum zabardast tha college mein na,Positive,FALSE
acha mast yaar plan successful ho gaya college ke baad 😭,Positive,FALSE
arre assignment submit karke kal ka plan kya hai bro,Neutral,FALSE
arre aaj college ka kahan ho tum abhi bro,Neutral,FALSE
acha assignment submit karke kal meeting kitne baje hai na,Neutral,FALSE
bro trip ka experience bahut amazing tha aaj weather 😭,Positive,FALSE
acha aaj presentation surprisingly achi gayi shopping ke baad yaar,Positive,FALSE
yaar aaj bahut acha laga,Positive,FALSE
bhai kya bakwas hai,Negative,FALSE
kal milte hain,Neutral,FALSE
haan haan genius hai tu,Neutral,TRUE
great job bro,Positive,FALSE
theek hai,Neutral,FALSE
wah kya planning hai teri,Positive,FALSE
bahut maza aaya aaj,Positive,FALSE
okay fine,Neutral,FALSE
haan bilkul tune toh kamaal kar diya,Positive,FALSE
acha hai,Positive,FALSE
kya time pe aaye ho aaj,Neutral,TRUE
meeting at 5pm,Neutral,FALSE
sorry yaar late ho gaya,Negative,FALSE
awesome work,Positive,FALSE
haan sure jo karna hai karo,Neutral,FALSE
this is actually amazing,Positive,FALSE
yeah right,Neutral,FALSE
bohot badhiya,Positive,FALSE
koi baat nahi,Neutral,FALSE
ye kya ho raha hai,Neutral,FALSE
perfect timing,Positive,FALSE
good morning,Positive,FALSE
achha thik hai,Neutral,FALSE
oh wow fantastic,Positive,FALSE
bas theek hai,Neutral,FALSE
bhai tu toh expert hai,Positive,FALSE
all the best,Positive,FALSE
sab kuch ready hai,Positive,FALSE
hmmm,Neutral,FALSE
brilliant idea,Positive,FALSE
ok done,Neutral,FALSE
yaar tension mat lo,Positive,FALSE
kya scene hai,Neutral,FALSE
outstanding performance,Positive,FALSE
good night,Positive,FALSE
bilkul sahi,Positive,FALSE
whatever,Neutral,FALSE
nice work,Positive,FALSE
are yaar kya kar rahe ho,Neutral,FALSE
superb job,Positive,FALSE
thanks a lot,Positive,FALSE
kuch nahi yaar,Neutral,FALSE
waah kya baat hai,Positive,FALSE
see you soon,Neutral,FALSE
bahut ganda laga,Negative,FALSE
excellent choice,Positive,FALSE
ok bye,Neutral,FALSE
arre yaar pagal hai kya,Negative,FALSE
wonderful idea,Positive,TRUE
dekho perfect timing as always na,Positive,FALSE
acha thodi der baad baat karte hain 👍,Neutral,FALSE
bhai library mein bhai ghar kab aa raha hai 😅,Neutral,FALSE
"acha haan sure, jo karna hai kar lo bas",Neutral,FALSE
arre thodi der baad baat karte hain na,Neutral,FALSE
assignment time pe submit ho gaya tha math ka bro,Positive,FALSE
arre exam ke baad mujhe file bhej dena bhai,Neutral,FALSE
assignment complete nahi hua yaar,Negative,FALSE
bhai work mein mujhe file bhej dena 😭,Neutral,FALSE
bro finally weekend aa gaya exam ke liye na,Positive,FALSE
aaj festival hai kal ka plan kya hai 😅,Neutral,FALSE
arre ye idea actually kaafi useful hai,Positive,FALSE
bhai canteen ka food mujhe file bhej dena yaar,Neutral,FALSE
bhai main thodi der mein call karta hun,Neutral,FALSE
"aaj college ka haan bilkul, tum jo decide karo bhai",Neutral,TRUE
yaar assignment ka deadline kab hai 👍,Neutral,FALSE
sun ye plan toh bilkul work nahi kiya project ke regarding na,Negative,FALSE
dekho bhai result dekh ke disappointment hua,Negative,FALSE
aaj weather bhi ekdum awesome hai,Positive,FALSE
bhai data collect karna baaki hai 👍,Neutral,FALSE
"yaar haan bilkul, tumse better kaun jaanta hai",Neutral,TRUE
bro aaj sab kuch smoothly ho gaya internship ka👍,Positive,FALSE
party ka plan solid hai😭,Positive,FALSE
sun bhai ghar kab aa raha hai 😂,Neutral,FALSE
internship hai main thodi der mein call karta hun bhai,Neutral,FALSE
order ka kal ka plan kya hai bhai,Neutral,FALSE
sun bhai result dekh ke disappointment hua bhai,Negative,FALSE
acha mast yaar plan successful ho gaya office ke kaam mein yaar,Positive,FALSE
bhai aaj wali movie payment abhi pending hai 😅,Neutral,FALSE
"bhai party cancel ho gayi, mood off hai👍",Negative,FALSE
bro assignment ka deadline kab hai,Neutral,FALSE
acha ye plan toh bilkul work nahi kiya,Negative,FALSE
aaj gym mein workout mast raha 😂,Positive,FALSE
sun canteen pe mujhe file bhej dena bhai,Neutral,FALSE
sun yaar aaj ka din kaafi mast tha bas,Positive,FALSE
yaar report abhi ready nahi hai,Neutral,FALSE
workout ke baad mujhe details send kar dena 😅,Neutral,FALSE
dekho finally weekend aa gaya project ke regarding discussion karte hai,Neutral,FALSE
arre party ka plan solid hai na,Positive,FALSE
dekho hostel ke room mein payment abhi pending hai 😅,Neutral,FALSE
